household,weights,age,numper,education,laborincome,substrans,poverty,urban,order,Region
11011031041,41,65,2,10,2275758,0,0,1,10,1
11011031051,41,59,2,8,685320,83404,0,1,1,1
11011031051,41,22,2,17,685320,83404,0,1,4,1
11011031061,41,43,5,12,409164,53900,0,1,1,1
11011031061,41,49,5,10,409164,53900,0,1,2,1
11011031061,41,73,5,6,409164,53900,0,1,6,1
11011031061,41,15,5,9,409164,53900,0,1,3,1
11011031061,41,11,5,,409164,53900,0,1,3,1
11011032011,26,72,10,15,885720,198800,0,1,1,1
11011032011,26,72,10,6,885720,198800,0,1,2,1
11011032011,26,40,10,8,885720,198800,0,1,3,1
11011032011,26,22,10,12,885720,198800,0,1,9,1
11011032011,26,16,10,10,885720,198800,0,1,9,1
11011032011,26,14,10,,885720,198800,0,1,9,1
11011032011,26,8,10,,885720,198800,0,1,9,1
11011032011,26,44,10,0,885720,198800,0,1,3,1
11011032011,26,1,10,,885720,198800,0,1,9,1
11011032011,26,0,10,,885720,198800,0,1,9,1
11011032021,26,40,6,13,848428,21510,0,1,1,1
11011032021,26,46,6,10,848428,21510,0,1,2,1
11011032021,26,14,6,,848428,21510,0,1,3,1
11011032021,26,18,6,12,848428,21510,0,1,3,1
11011032021,26,27,6,12,848428,21510,0,1,5,1
11011032021,26,8,6,,848428,21510,0,1,3,1
11011032031,26,55,4,6,622750,24525,0,1,1,1
11011032031,26,21,4,12,622750,24525,0,1,9,1
11011032031,26,21,4,10,622750,24525,0,1,12,1
11011032031,26,4,4,,622750,24525,0,1,9,1
11011032041,26,51,5,15,1805535,8000,0,1,1,1
11011032041,26,52,5,9,1805535,8000,0,1,2,1
11011032041,26,22,5,12,1805535,8000,0,1,3,1
11011032041,26,37,5,12,1805535,8000,0,1,10,1
11011032041,26,28,5,12,1805535,8000,0,1,3,1
11011032051,26,23,3,12,428231,0,0,1,1,1
11011032051,26,24,3,12,428231,0,0,1,2,1
11011032051,26,2,3,,428231,0,0,1,3,1
11011032061,26,38,4,12,567000,7170,0,1,1,1
11011032061,26,38,4,12,567000,7170,0,1,2,1
11011032061,26,18,4,12,567000,7170,0,1,3,1
11011032061,26,4,4,,567000,7170,0,1,3,1
11011032071,26,84,5,8,521980,71280,0,1,1,1
11011032071,26,49,5,10,521980,71280,0,1,4,1
11011032071,26,29,5,13,521980,71280,0,1,4,1
11011032071,26,11,5,,521980,71280,0,1,9,1
11011032071,26,6,5,,521980,71280,0,1,9,1
11011032081,26,78,1,3,634800,88116,0,1,1,1
11011033011,19,26,7,12,445095,115310,0,1,1,1
11011033011,19,23,7,12,445095,115310,0,1,12,1
11011033011,19,25,7,12,445095,115310,0,1,12,1
11011033011,19,12,7,,445095,115310,0,1,12,1
11011033011,19,29,7,12,445095,115310,0,1,12,1
11011033011,19,0,7,,445095,115310,0,1,12,1
11011033011,19,2,7,,445095,115310,0,1,12,1
11011033021,19,59,6,7,535920,104854,0,1,1,1
11011033021,19,60,6,6,535920,104854,0,1,2,1
11011033021,19,39,6,13,535920,104854,0,1,3,1
11011033021,19,20,6,12,535920,104854,0,1,9,1
11011033021,19,18,6,11,535920,104854,0,1,13,1
11011033021,19,10,6,,535920,104854,0,1,9,1
11011033031,19,50,2,14,257880,0,0,1,1,1
11011033031,19,58,2,10,257880,0,0,1,2,1
11011033041,19,56,6,6,439600,0,0,1,1,1
11011033041,19,34,6,12,439600,0,0,1,4,1
11011033041,19,36,6,12,439600,0,0,1,8,1
11011033041,19,10,6,,439600,0,0,1,9,1
11011033041,19,5,6,,439600,0,0,1,9,1
11011033041,19,0,6,,439600,0,0,1,9,1
11011033051,19,36,3,12,887588,14340,0,1,1,1
11011033051,19,45,3,12,887588,14340,0,1,2,1
11011033051,19,5,3,,887588,14340,0,1,3,1
11011033061,19,53,4,12,1133599,0,0,1,1,1
11011033061,19,57,4,10,1133599,0,0,1,2,1
11011033061,19,21,4,14,1133599,0,0,1,3,1
11011033061,19,15,4,9,1133599,0,0,1,3,1
11011033071,19,61,2,9,708410,93800,0,1,1,1
11011033071,19,33,2,15,708410,93800,0,1,4,1
11011033081,19,38,5,15,1008451,84420,0,1,1,1
11011033081,19,37,5,12,1008451,84420,0,1,2,1
11011033081,19,11,5,,1008451,84420,0,1,3,1
11011033081,19,8,5,,1008451,84420,0,1,3,1
11011033081,19,6,5,,1008451,84420,0,1,3,1
11011034011,17,48,4,12,539854,137849,0,1,1,1
11011034011,17,73,4,3,539854,137849,0,1,6,1
11011034011,17,20,4,12,539854,137849,0,1,4,1
11011034011,17,3,4,,539854,137849,0,1,9,1
11011034021,17,42,1,7,512750,0,0,1,1,1
11011034031,17,60,9,5,963077,1600,0,1,1,1
11011034031,17,62,9,4,963077,1600,0,1,2,1
11011034031,17,40,9,12,963077,1600,0,1,3,1
11011034031,17,39,9,11,963077,1600,0,1,3,1
11011034031,17,29,9,12,963077,1600,0,1,3,1
11011034031,17,20,9,13,963077,1600,0,1,9,1
11011034031,17,15,9,10,963077,1600,0,1,9,1
11011034031,17,15,9,10,963077,1600,0,1,9,1
11011034031,17,5,9,,963077,1600,0,1,9,1
11011034041,17,90,2,6,390000,46900,0,1,1,1
11011034041,17,95,2,6,390000,46900,0,1,2,1
11011034051,17,61,6,17,1282104,7170,0,1,1,1
11011034051,17,55,6,10,1282104,7170,0,1,2,1
11011034051,17,12,6,,1282104,7170,0,1,3,1
11011034051,17,35,6,12,1282104,7170,0,1,5,1
11011034051,17,6,6,,1282104,7170,0,1,9,1
11011034051,17,0,6,,1282104,7170,0,1,9,1
11011034061,17,65,3,11,1723664,138519,0,1,1,1
11011034061,17,36,3,11,1723664,138519,0,1,4,1
11011034061,17,27,3,12,1723664,138519,0,1,4,1
11011034071,17,37,8,8,645592,17525,0,1,1,1
11011034071,17,22,8,11,645592,17525,0,1,4,1
11011034071,17,18,8,10,645592,17525,0,1,4,1
11011034071,17,15,8,10,645592,17525,0,1,4,1
11011034071,17,10,8,,645592,17525,0,1,4,1
11011034071,17,6,8,,645592,17525,0,1,4,1
11011034071,17,4,8,,645592,17525,0,1,4,1
11011034071,17,2,8,,645592,17525,0,1,4,1
11011034081,17,57,4,12,329700,64880,0,1,1,1
11011034081,17,59,4,12,329700,64880,0,1,2,1
11011034081,17,33,4,12,329700,64880,0,1,3,1
11011034081,17,27,4,12,329700,64880,0,1,3,1
11011034091,17,61,1,12,441780,0,0,1,1,1
11011035011,18,50,3,12,1104979,92620,0,1,1,1
11011035011,18,50,3,12,1104979,92620,0,1,2,1
11011035011,18,22,3,15,1104979,92620,0,1,3,1
11011035031,18,48,7,12,1325998,156795,0,1,1,1
11011035031,18,57,7,6,1325998,156795,0,1,2,1
11011035031,18,24,7,15,1325998,156795,0,1,4,1
11011035031,18,20,7,13,1325998,156795,0,1,4,1
11011035031,18,10,7,,1325998,156795,0,1,3,1
11011035031,18,4,7,,1325998,156795,0,1,9,1
11011035031,18,4,7,,1325998,156795,0,1,9,1
11011035041,18,30,4,11,112040,72969,1,1,1,1
11011035041,18,12,4,,112040,72969,1,1,4,1
11011035041,18,6,4,,112040,72969,1,1,4,1
11011035041,18,4,4,,112040,72969,1,1,4,1
11011035051,18,71,3,3,246120,232248,0,1,1,1
11011035051,18,75,3,3,246120,232248,0,1,2,1
11011035051,18,18,3,9,246120,232248,0,1,9,1
11011035061,18,26,3,14,410200,0,0,1,1,1
11011035061,18,19,3,12,410200,0,0,1,2,1
11011035061,18,0,3,,410200,0,0,1,3,1
11011035071,18,40,3,12,1014641,77790,0,1,1,1
11011035071,18,41,3,12,1014641,77790,0,1,2,1
11011035071,18,0,3,,1014641,77790,0,1,3,1
11011035072,18,57,1,7,512750,0,0,1,1,1
11011035081,18,84,1,6,200000,70350,0,1,1,1
11011035091,18,39,4,12,609218,0,0,1,1,1
11011035091,18,40,4,12,609218,0,0,1,2,1
11011035091,18,21,4,14,609218,0,0,1,5,1
11011035091,18,5,4,,609218,0,0,1,3,1
11011036011,24,53,4,12,983605,0,0,1,1,1
11011036011,24,20,4,12,983605,0,0,1,3,1
11011036011,24,18,4,12,983605,0,0,1,3,1
11011036011,24,50,4,8,983605,0,0,1,2,1
11011036021,24,72,1,6,140000,2500,0,1,1,1
11011036031,24,77,3,6,100000,68459,1,1,1,1
11011036031,24,13,3,,100000,68459,1,1,9,1
11011036031,24,10,3,,100000,68459,1,1,9,1
11011036041,24,57,3,8,1193810,79730,0,1,1,1
11011036041,24,63,3,17,1193810,79730,0,1,2,1
11011036041,24,23,3,11,1193810,79730,0,1,3,1
11011036051,24,51,5,8,1461736,54900,0,1,1,1
11011036051,24,60,5,8,1461736,54900,0,1,2,1
11011036051,24,30,5,11,1461736,54900,0,1,3,1
11011036051,24,23,5,12,1461736,54900,0,1,3,1
11011036051,24,23,5,12,1461736,54900,0,1,8,1
11011036071,24,38,4,6,369180,23340,0,1,1,1
11011036071,24,37,4,8,369180,23340,0,1,2,1
11011036071,24,17,4,10,369180,23340,0,1,3,1
11011036071,24,14,4,,369180,23340,0,1,3,1
11011036081,24,28,3,12,738360,0,0,1,1,1
11011036081,24,27,3,11,738360,0,0,1,2,1
11011036081,24,0,3,,738360,0,0,1,3,1
11011036091,24,30,3,12,469273,0,0,1,1,1
11011036091,24,27,3,12,469273,0,0,1,2,1
11011036091,24,4,3,,469273,0,0,1,3,1
11011037011,11,55,5,17,2046248,93800,0,1,1,1
11011037011,11,50,5,17,2046248,93800,0,1,2,1
11011037011,11,20,5,15,2046248,93800,0,1,3,1
11011037011,11,34,5,15,2046248,93800,0,1,3,1
11011037011,11,64,5,12,2046248,93800,0,1,10,1
11011037041,11,63,6,6,969188,1981174,0,1,1,1
11011037041,11,73,6,6,969188,1981174,0,1,2,1
11011037041,11,40,6,14,969188,1981174,0,1,4,1
11011037041,11,16,6,7,969188,1981174,0,1,9,1
11011037041,11,13,6,,969188,1981174,0,1,9,1
11011037041,11,11,6,,969188,1981174,0,1,9,1
11011037051,11,64,4,12,949300,94610,0,1,1,1
11011037051,11,28,4,11,949300,94610,0,1,4,1
11011037051,11,6,4,,949300,94610,0,1,9,1
11011037051,11,42,4,13,949300,94610,0,1,4,1
11011037071,11,80,4,12,1082295,122750,0,1,1,1
11011037071,11,13,4,,1082295,122750,0,1,9,1
11011037071,11,45,4,17,1082295,122750,0,1,4,1
11011037071,11,51,4,17,1082295,122750,0,1,4,1
11011037101,11,53,7,12,1308001,102725,0,1,1,1
11011037101,11,55,7,12,1308001,102725,0,1,2,1
11011037101,11,29,7,17,1308001,102725,0,1,3,1
11011037101,11,4,7,,1308001,102725,0,1,9,1
11011037101,11,0,7,,1308001,102725,0,1,9,1
11011037101,11,25,7,12,1308001,102725,0,1,3,1
11011037101,11,21,7,16,1308001,102725,0,1,3,1
11011038011,15,78,3,6,358000,80275,0,1,1,1
11011038011,15,76,3,5,358000,80275,0,1,2,1
11011038011,15,45,3,0,358000,80275,0,1,3,1
11011038021,15,58,1,12,210182,0,0,1,1,1
11011038031,15,48,2,15,911889,0,0,1,1,1
11011038031,15,58,2,17,911889,0,0,1,10,1
11011038041,15,42,5,12,650054,7170,0,1,1,1
11011038041,15,22,5,15,650054,7170,0,1,4,1
11011038041,15,12,5,,650054,7170,0,1,4,1
11011038041,15,20,5,12,650054,7170,0,1,13,1
11011038041,15,23,5,12,650054,7170,0,1,13,1
11011038051,15,77,6,11,494280,177869,0,1,1,1
11011038051,15,74,6,6,494280,177869,0,1,2,1
11011038051,15,39,6,12,494280,177869,0,1,3,1
11011038051,15,14,6,,494280,177869,0,1,9,1
11011038051,15,11,6,,494280,177869,0,1,9,1
11011038051,15,9,6,,494280,177869,0,1,9,1
11011038061,15,42,5,15,128310,7170,1,1,1,1
11011038061,15,22,5,16,128310,7170,1,1,4,1
11011038061,15,16,5,11,128310,7170,1,1,4,1
11011038061,15,3,5,,128310,7170,1,1,9,1
11011038061,15,1,5,,128310,7170,1,1,4,1
11011038071,15,41,2,12,410200,0,0,1,1,1
11011038071,15,18,2,10,410200,0,0,1,12,1
11011038081,15,35,3,12,266120,17525,0,1,1,1
11011038081,15,10,3,,266120,17525,0,1,4,1
11011038081,15,7,3,,266120,17525,0,1,4,1
11011038091,15,49,7,7,897470,21510,0,1,1,1
11011038091,15,50,7,11,897470,21510,0,1,2,1
11011038091,15,29,7,12,897470,21510,0,1,3,1
11011038091,15,17,7,11,897470,21510,0,1,3,1
11011038091,15,9,7,,897470,21510,0,1,3,1
11011038091,15,13,7,,897470,21510,0,1,3,1
11011038091,15,21,7,12,897470,21510,0,1,8,1
11011039011,22,77,5,12,1222079,95400,0,1,1,1
11011039011,22,47,5,12,1222079,95400,0,1,4,1
11011039011,22,9,5,,1222079,95400,0,1,9,1
11011039011,22,48,5,12,1222079,95400,0,1,4,1
11011039011,22,34,5,12,1222079,95400,0,1,8,1
11011039021,22,84,4,9,512820,229582,0,1,1,1
11011039021,22,78,4,3,512820,229582,0,1,2,1
11011039021,22,50,4,8,512820,229582,0,1,3,1
11011039021,22,34,4,12,512820,229582,0,1,3,1
11011039041,22,43,5,11,369950,0,0,1,1,1
11011039041,22,18,5,12,369950,0,0,1,3,1
11011039041,22,40,5,10,369950,0,0,1,2,1
11011039041,22,25,5,12,369950,0,0,1,3,1
11011039041,22,5,5,,369950,0,0,1,9,1
11011039051,22,74,4,12,1051590,107970,0,1,1,1
11011039051,22,49,4,12,1051590,107970,0,1,4,1
11011039051,22,49,4,12,1051590,107970,0,1,4,1
11011039051,22,44,4,12,1051590,107970,0,1,4,1
11011039061,22,57,5,0,305504,25510,1,1,1,1
11011039061,22,20,5,12,305504,25510,1,1,3,1
11011039061,22,17,5,12,305504,25510,1,1,3,1
11011039061,22,15,5,9,305504,25510,1,1,3,1
11011039061,22,68,5,10,305504,25510,1,1,2,1
11011039071,22,58,2,17,1628672,70350,0,1,1,1
11011039071,22,64,2,12,1628672,70350,0,1,2,1
11011039091,22,22,3,8,592039,0,0,1,1,1
11011039091,22,34,3,12,592039,0,0,1,2,1
11011039091,22,13,3,,592039,0,0,1,5,1
11011040011,28,31,7,12,1322148,103800,0,1,1,1
11011040011,28,33,7,12,1322148,103800,0,1,2,1
11011040011,28,28,7,7,1322148,103800,0,1,10,1
11011040011,28,21,7,11,1322148,103800,0,1,11,1
11011040011,28,13,7,,1322148,103800,0,1,3,1
11011040011,28,42,7,13,1322148,103800,0,1,13,1
11011040011,28,22,7,12,1322148,103800,0,1,13,1
11011040031,28,79,3,6,233000,162799,0,1,1,1
11011040031,28,77,3,6,233000,162799,0,1,2,1
11011040031,28,56,3,15,233000,162799,0,1,3,1
11011040041,28,47,5,11,1141331,0,0,1,1,1
11011040041,28,48,5,9,1141331,0,0,1,2,1
11011040041,28,21,5,15,1141331,0,0,1,3,1
11011040041,28,15,5,10,1141331,0,0,1,3,1
11011040041,28,5,5,,1141331,0,0,1,3,1
11011040042,28,64,2,6,299820,96280,0,1,1,1
11011040042,28,60,2,0,299820,96280,0,1,2,1
11011041011,40,56,6,16,2918188,140700,0,1,1,1
11011041011,40,46,6,13,2918188,140700,0,1,2,1
11011041011,40,35,6,17,2918188,140700,0,1,4,1
11011041011,40,30,6,17,2918188,140700,0,1,4,1
11011041011,40,15,6,8,2918188,140700,0,1,9,1
11011041011,40,10,6,,2918188,140700,0,1,9,1
11011041031,40,78,4,4,1320167,158549,0,1,1,1
11011041031,40,50,4,17,1320167,158549,0,1,4,1
11011041031,40,45,4,17,1320167,158549,0,1,4,1
11011041031,40,63,4,12,1320167,158549,0,1,4,1
11011041041,40,85,3,6,874575,70350,0,1,1,1
11011041041,40,41,3,12,874575,70350,0,1,2,1
11011041041,40,19,3,12,874575,70350,0,1,4,1
11011041051,40,28,4,15,891471,5054,0,1,1,1
11011041051,40,25,4,14,891471,5054,0,1,2,1
11011041051,40,3,4,,891471,5054,0,1,3,1
11011041051,40,65,4,12,891471,5054,0,1,6,1
11011042011,57,32,2,12,930194,0,0,1,1,1
11011042011,57,26,2,17,930194,0,0,1,2,1
11011042031,57,56,1,14,22730601,0,0,1,1,1
11011042041,57,81,3,6,340701,0,0,1,1,1
11011042041,57,52,3,13,340701,0,0,1,4,1
11011042041,57,21,3,12,340701,0,0,1,9,1
11011043021,20,50,1,16,4391167,93800,0,1,1,1
11011043031,20,80,8,6,510000,153350,0,1,1,1
11011043031,20,52,8,0,510000,153350,0,1,4,1
11011043031,20,30,8,4,510000,153350,0,1,12,1
11011043031,20,33,8,12,510000,153350,0,1,9,1
11011043031,20,15,8,10,510000,153350,0,1,12,1
11011043031,20,13,8,,510000,153350,0,1,12,1
11011043031,20,3,8,,510000,153350,0,1,12,1
11011043031,20,0,8,,510000,153350,0,1,12,1
11011043032,20,21,2,9,288040,0,0,1,1,1
11011043032,20,2,2,,288040,0,0,1,4,1
11011043051,20,55,1,10,342979,84420,0,1,1,1
11011043052,20,51,1,11,744737,84420,0,1,1,1
11011043061,20,53,4,12,574280,108970,0,1,1,1
11011043061,20,53,4,11,574280,108970,0,1,2,1
11011043061,20,13,4,,574280,108970,0,1,3,1
11011043061,20,13,4,,574280,108970,0,1,9,1
11011043071,20,30,1,16,184590,0,0,1,1,1
11011043081,20,31,1,17,569615,0,0,1,1,1
11011043091,20,47,1,19,794205,0,0,1,1,1
11011043101,20,78,2,6,383970,114541,0,1,1,1
11011043101,20,40,2,12,383970,114541,0,1,4,1
11011043102,20,53,5,16,830827,24087,0,1,1,1
11011043102,20,37,5,12,830827,24087,0,1,2,1
11011043102,20,16,5,10,830827,24087,0,1,3,1
11011043102,20,9,5,,830827,24087,0,1,3,1
11011043102,20,6,5,,830827,24087,0,1,3,1
11011044021,33,18,2,13,375000,0,0,1,1,1
11011044021,33,18,2,13,375000,0,0,1,13,1
11011044051,33,74,6,15,810200,224982,0,1,1,1
11011044051,33,71,6,5,810200,224982,0,1,2,1
11011044051,33,35,6,12,810200,224982,0,1,3,1
11011044051,33,7,6,,810200,224982,0,1,9,1
11011044051,33,3,6,,810200,224982,0,1,9,1
11011044051,33,0,6,,810200,224982,0,1,9,1
11011044061,33,21,1,15,283538,0,0,1,1,1
11011044071,33,42,5,15,3076520,187600,0,1,1,1
11011044071,33,34,5,12,3076520,187600,0,1,2,1
11011044071,33,8,5,,3076520,187600,0,1,3,1
11011044071,33,6,5,,3076520,187600,0,1,3,1
11011044071,33,3,5,,3076520,187600,0,1,3,1
11011046021,13,39,4,17,4896695,0,0,1,1,1
11011046021,13,40,4,17,4896695,0,0,1,2,1
11011046021,13,17,4,11,4896695,0,0,1,3,1
11011046021,13,12,4,,4896695,0,0,1,3,1
11011046031,13,34,5,17,882136,155376,0,1,1,1
11011046031,13,62,5,8,882136,155376,0,1,7,1
11011046031,13,38,5,15,882136,155376,0,1,2,1
11011046031,13,7,5,,882136,155376,0,1,3,1
11011046031,13,1,5,,882136,155376,0,1,3,1
11011046041,13,57,2,12,2666160,211050,0,1,1,1
11011046041,13,56,2,12,2666160,211050,0,1,2,1
11011047011,11,51,5,18,8532201,0,0,1,1,1
11011047011,11,21,5,14,8532201,0,0,1,13,1
11011047011,11,43,5,12,8532201,0,0,1,13,1
11011047011,11,35,5,12,8532201,0,0,1,13,1
11011047011,11,33,5,12,8532201,0,0,1,13,1
11011047031,11,39,3,17,3146188,140700,0,1,1,1
11011047031,11,42,3,17,3146188,140700,0,1,2,1
11011047031,11,13,3,,3146188,140700,0,1,3,1
11011049041,14,35,4,17,1137422,6000,0,1,1,1
11011049041,14,32,4,12,1137422,6000,0,1,2,1
11011049041,14,13,4,,1137422,6000,0,1,3,1
11011049041,14,5,4,,1137422,6000,0,1,3,1
11011049051,14,78,4,11,482498,125250,0,1,1,1
11011049051,14,70,4,8,482498,125250,0,1,2,1
11011049051,14,51,4,12,482498,125250,0,1,3,1
11011049051,14,40,4,8,482498,125250,0,1,3,1
11011050011,19,75,1,17,380000,175839,0,1,1,1
11011050021,19,30,2,15,469274,164150,0,1,1,1
11011050021,19,40,2,17,469274,164150,0,1,2,1
11011050031,19,31,3,17,1169451,0,0,1,1,1
11011050031,19,9,3,,1169451,0,0,1,4,1
11011050031,19,63,3,6,1169451,0,0,1,6,1
11011050041,19,70,2,11,380000,131320,0,1,1,1
11011050041,19,69,2,6,380000,131320,0,1,2,1
11011050051,19,49,4,17,1213458,125250,0,1,1,1
11011050051,19,26,4,17,1213458,125250,0,1,4,1
11011050051,19,21,4,16,1213458,125250,0,1,4,1
11011050051,19,72,4,17,1213458,125250,0,1,6,1
11011050061,19,40,4,18,2627869,164150,0,1,1,1
11011050061,19,37,4,17,2627869,164150,0,1,2,1
11011050061,19,12,4,,2627869,164150,0,1,3,1
11011050061,19,7,4,,2627869,164150,0,1,3,1
11011050071,19,67,2,18,3931491,164150,0,1,1,1
11011050071,19,51,2,18,3931491,164150,0,1,2,1
11011050081,19,50,5,17,3911426,164150,0,1,1,1
11011050081,19,37,5,18,3911426,164150,0,1,2,1
11011050081,19,14,5,,3911426,164150,0,1,3,1
11011050081,19,11,5,,3911426,164150,0,1,3,1
11011050081,19,66,5,17,3911426,164150,0,1,7,1
11011051011,14,41,5,13,615027,8000,0,1,1,1
11011051011,14,38,5,12,615027,8000,0,1,2,1
11011051011,14,77,5,4,615027,8000,0,1,7,1
11011051011,14,10,5,,615027,8000,0,1,5,1
11011051011,14,8,5,,615027,8000,0,1,5,1
11011051021,14,41,4,11,1120739,0,0,1,1,1
11011051021,14,43,4,11,1120739,0,0,1,2,1
11011051021,14,19,4,13,1120739,0,0,1,5,1
11011051021,14,18,4,12,1120739,0,0,1,5,1
11011051041,14,34,3,15,2026078,164150,0,1,1,1
11011051041,14,33,3,15,2026078,164150,0,1,2,1
11011051041,14,6,3,,2026078,164150,0,1,3,1
11011051051,14,43,5,13,929376,0,0,1,1,1
11011051051,14,40,5,12,929376,0,0,1,2,1
11011051051,14,19,5,13,929376,0,0,1,5,1
11011051051,14,15,5,9,929376,0,0,1,5,1
11011051051,14,11,5,,929376,0,0,1,5,1
11011051061,14,60,4,3,500000,140700,0,1,1,1
11011051061,14,55,4,11,500000,140700,0,1,2,1
11011051061,14,17,4,11,500000,140700,0,1,3,1
11011051061,14,16,4,10,500000,140700,0,1,3,1
11011051071,14,80,2,6,580000,164150,0,1,1,1
11011051071,14,79,2,6,580000,164150,0,1,2,1
11011051081,14,66,5,17,6793048,164150,0,1,1,1
11011051081,14,62,5,17,6793048,164150,0,1,2,1
11011051081,14,43,5,17,6793048,164150,0,1,3,1
11011051081,14,42,5,17,6793048,164150,0,1,3,1
11011051081,14,36,5,17,6793048,164150,0,1,3,1
11011051091,14,59,3,11,728221,10000,0,1,1,1
11011051091,14,58,3,12,728221,10000,0,1,2,1
11011051091,14,16,3,11,728221,10000,0,1,9,1
11011051101,14,52,6,18,2976374,0,0,1,1,1
11011051101,14,14,6,,2976374,0,0,1,4,1
11011051101,14,31,6,15,2976374,0,0,1,8,1
11011051101,14,32,6,12,2976374,0,0,1,4,1
11011051101,14,4,6,,2976374,0,0,1,9,1
11011051101,14,3,6,,2976374,0,0,1,9,1
11011052021,11,77,2,8,160000,78350,0,1,1,1
11011052021,11,40,2,12,160000,78350,0,1,4,1
11011052031,11,41,4,17,561903,0,0,1,1,1
11011052031,11,15,4,7,561903,0,0,1,4,1
11011052031,11,11,4,,561903,0,0,1,4,1
11011052031,11,9,4,,561903,0,0,1,4,1
11011052041,11,75,2,15,300000,92420,0,1,1,1
11011052041,11,74,2,17,300000,92420,0,1,2,1
11011052051,11,32,2,16,1255761,0,0,1,1,1
11011052051,11,30,2,17,1255761,0,0,1,10,1
11011052061,11,47,3,12,769649,0,0,1,1,1
11011052061,11,53,3,12,769649,0,0,1,2,1
11011052061,11,22,3,12,769649,0,0,1,12,1
11011052071,11,33,3,17,1293551,70350,0,1,1,1
11011052071,11,32,3,17,1293551,70350,0,1,2,1
11011052071,11,1,3,,1293551,70350,0,1,3,1
11011052081,11,42,3,17,1218368,0,0,1,1,1
11011052081,11,21,3,15,1218368,0,0,1,4,1
11011052081,11,14,3,,1218368,0,0,1,4,1
11011052091,11,35,3,15,1152115,84420,0,1,1,1
11011052091,11,34,3,13,1152115,84420,0,1,2,1
11011052091,11,78,3,6,1152115,84420,0,1,6,1
11011052101,11,45,3,12,1146800,8000,0,1,1,1
11011052101,11,40,3,12,1146800,8000,0,1,2,1
11011052101,11,15,3,9,1146800,8000,0,1,3,1
11011052111,11,44,5,12,353860,9000,0,1,1,1
11011052111,11,45,5,12,353860,9000,0,1,2,1
11011052111,11,19,5,12,353860,9000,0,1,3,1
11011052111,11,11,5,,353860,9000,0,1,3,1
11011052111,11,1,5,,353860,9000,0,1,9,1
11011052121,11,39,3,17,1190843,0,0,1,1,1
11011052121,11,40,3,17,1190843,0,0,1,2,1
11011052121,11,6,3,,1190843,0,0,1,3,1
11011054021,22,55,2,12,1206332,6000,0,1,1,1
11011054021,22,16,2,10,1206332,6000,0,1,4,1
11011054031,22,49,5,12,1198131,0,0,1,1,1
11011054031,22,26,5,15,1198131,0,0,1,4,1
11011054031,22,24,5,17,1198131,0,0,1,4,1
11011054031,22,25,5,16,1198131,0,0,1,8,1
11011054031,22,0,5,,1198131,0,0,1,9,1
11011054051,22,81,2,6,470000,117250,0,1,1,1
11011054051,22,80,2,6,470000,117250,0,1,2,1
11011054061,22,68,6,12,3036255,84420,0,1,1,1
11011054061,22,66,6,11,3036255,84420,0,1,2,1
11011054061,22,36,6,17,3036255,84420,0,1,3,1
11011054061,22,41,6,17,3036255,84420,0,1,8,1
11011054061,22,15,6,9,3036255,84420,0,1,9,1
11011054061,22,9,6,,3036255,84420,0,1,9,1
11011054071,22,80,9,11,459700,70350,1,1,1,1
11011054071,22,50,9,12,459700,70350,1,1,4,1
11011054071,22,46,9,12,459700,70350,1,1,4,1
11011054071,22,23,9,12,459700,70350,1,1,9,1
11011054071,22,19,9,12,459700,70350,1,1,9,1
11011054071,22,18,9,12,459700,70350,1,1,9,1
11011054071,22,17,9,12,459700,70350,1,1,9,1
11011054071,22,10,9,,459700,70350,1,1,9,1
11011054071,22,9,9,,459700,70350,1,1,9,1
11011054081,22,66,3,10,318271,90420,0,1,1,1
11011054081,22,47,3,12,318271,90420,0,1,4,1
11011054081,22,16,3,11,318271,90420,0,1,9,1
11011055011,27,60,2,18,2185024,164150,0,1,1,1
11011055011,27,58,2,17,2185024,164150,0,1,2,1
11011055041,27,64,2,15,1946299,211050,0,1,1,1
11011055041,27,62,2,12,1946299,211050,0,1,2,1
11011056011,10,58,5,17,2170385,140700,0,1,1,1
11011056011,10,60,5,14,2170385,140700,0,1,2,1
11011056011,10,29,5,17,2170385,140700,0,1,3,1
11011056011,10,23,5,17,2170385,140700,0,1,3,1
11011056011,10,4,5,,2170385,140700,0,1,9,1
11011056081,10,45,3,10,647511,187600,0,1,1,1
11011056081,10,38,3,10,647511,187600,0,1,2,1
11011056081,10,10,3,,647511,187600,0,1,3,1
11011056101,10,65,2,18,1063919,0,0,1,1,1
11011056101,10,63,2,18,1063919,0,0,1,2,1
11011056121,10,45,3,17,4650968,28140,0,1,1,1
11011056121,10,45,3,15,4650968,28140,0,1,2,1
11011056121,10,1,3,,4650968,28140,0,1,3,1
11011056141,10,37,2,15,2092936,0,0,1,1,1
11011056141,10,29,2,15,2092936,0,0,1,2,1
11011056151,10,52,1,18,4936734,0,0,1,1,1
11011056171,10,54,3,18,8890110,187600,0,1,1,1
11011056171,10,41,3,15,8890110,187600,0,1,2,1
11011056171,10,18,3,11,8890110,187600,0,1,5,1
11011056181,10,52,4,17,1166246,187600,0,1,1,1
11011056181,10,61,4,12,1166246,187600,0,1,2,1
11011056181,10,25,4,17,1166246,187600,0,1,3,1
11011056181,10,23,4,17,1166246,187600,0,1,3,1
11011056221,10,42,3,18,2906855,211050,0,1,1,1
